Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-npnb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,target,A,B,C,E,F,ShowProgressBar,D
20,1635729854622,01/11/2021 01:24:14,1635729855992,11,01/11/2021 12:24:15,49896,12,task-mowt,,16797752,1031,4829800,,complete,,,mobile,Samsung SM-G973F,Android 11,Chrome WebView 95.0.4638.50,869x412,778x332,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,Spreadsheet1,8,7,2,Screen 2,fixation,fixation,452.02699999997276,,,,0,,,,,,,,matrices,C,ICAR53.png,ICAR53_A.png,ICAR53_B.png,ICAR53_C.png,ICAR53_E.png,ICAR53_F.png,1,ICAR53_D.png
21,1635729865004,01/11/2021 01:24:25,1635729866341,11,01/11/2021 12:24:26,49896,12,task-mowt,,16797752,1031,4829800,,complete,,,mobile,Samsung SM-G973F,Android 11,Chrome WebView 95.0.4638.50,869x412,778x332,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,Spreadsheet1,9,8,1,Screen 1,buttonD,response_button_image,10295.699999988079,,,ICAR54_D.png,1,,,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
22,1635729865399,01/11/2021 01:24:25,1635729866768,11,01/11/2021 12:24:26,49896,12,task-mowt,,16797752,1031,4829800,,complete,,,mobile,Samsung SM-G973F,Android 11,Chrome WebView 95.0.4638.50,869x412,778x332,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,Spreadsheet1,9,8,2,Screen 2,fixation,fixation,452.5699999999779,,,,0,,,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
23,1635729887677,01/11/2021 01:24:47,1635729889029,11,01/11/2021 12:24:49,49896,12,task-mowt,,16797752,1031,4829800,,complete,,,mobile,Samsung SM-G973F,Android 11,Chrome WebView 95.0.4638.50,869x412,778x332,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,Spreadsheet1,10,9,1,Screen 1,buttonD,response_button_image,22208.29999999702,,,ICAR55_D.png,1,,,,,,,,matrices,D,ICAR55.png,ICAR55_A.png,ICAR55_B.png,ICAR55_C.png,ICAR55_E.png,ICAR55_F.png,1,ICAR55_D.png
24,1635729888106,01/11/2021 01:24:48,1635729889460,11,01/11/2021 12:24:49,49896,12,task-mowt,,16797752,1031,4829800,,complete,,,mobile,Samsung SM-G973F,Android 11,Chrome WebView 95.0.4638.50,869x412,778x332,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,Spreadsheet1,10,9,2,Screen 2,fixation,fixation,449.5920000000042,,,,0,,,,,,,,matrices,D,ICAR55.png,ICAR55_A.png,ICAR55_B.png,ICAR55_C.png,ICAR55_E.png,ICAR55_F.png,1,ICAR55_D.png
25,1635729894845,01/11/2021 01:24:54,1635729896217,11,01/11/2021 12:24:56,49896,12,task-mowt,,16797752,1031,4829800,,complete,,,mobile,Samsung SM-G973F,Android 11,Chrome WebView 95.0.4638.50,869x412,778x332,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,Spreadsheet1,11,10,1,Screen 1,buttonA,response_button_image,6709.70000000298,,,ICAR56_A.png,1,,,,,,,,matrices,E,ICAR56.png,ICAR56_A.png,ICAR56_B.png,ICAR56_C.png,ICAR56_E.png,ICAR56_F.png,1,ICAR56_D.png
26,1635729895299,01/11/2021 01:24:55,1635729896654,11,01/11/2021 12:24:56,49896,12,task-mowt,,16797752,1031,4829800,,complete,,,mobile,Samsung SM-G973F,Android 11,Chrome WebView 95.0.4638.50,869x412,778x332,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,Spreadsheet1,11,10,2,Screen 2,fixation,fixation,449.1349999999802,,,,0,,,,,,,,matrices,E,ICAR56.png,ICAR56_A.png,ICAR56_B.png,ICAR56_C.png,ICAR56_E.png,ICAR56_F.png,1,ICAR56_D.png
27,1635729896679,01/11/2021 01:24:56,1635729898052,11,01/11/2021 12:24:58,49896,12,task-mowt,,16797752,1031,4829800,,complete,,,mobile,Samsung SM-G973F,Android 11,Chrome WebView 95.0.4638.50,869x412,778x332,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,advancementZone,continue_button,1381.0999999940395,,,,0,,,,,,,,end,,,,,,,,,
28,1635729897016,01/11/2021 01:24:57,1635729898058,11,01/11/2021 12:24:58,49896,12,task-mowt,,16797752,1031,4829800,,complete,,,mobile,Samsung SM-G973F,Android 11,Chrome WebView 95.0.4638.50,869x412,778x332,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,,,END TASK,,,,,224009,,,,,,,,,,,,,,,,,,,,,
1,1635303374255,27/10/2021 02:56:14,1635303280210,10,27/10/2021 12:54:40,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1635303433838,27/10/2021 02:57:13,1635303339845,10,27/10/2021 12:55:39,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,55821.60000000009,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
3,1635303434237,27/10/2021 02:57:14,1635303340229,10,27/10/2021 12:55:40,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,fixation,fixation,471.4380000000019,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
4,1635303456842,27/10/2021 02:57:36,1635303362858,10,27/10/2021 12:56:02,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,1,1,3,Screen 3,buttonA,response_button_image,22474.299999999814,,,ICAR43_A.png,1,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
5,1635303457283,27/10/2021 02:57:37,1635303363226,10,27/10/2021 12:56:03,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,1,1,4,Screen 4,fixation,fixation,437.63499999999476,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
6,1635303461368,27/10/2021 02:57:41,1635303367383,10,27/10/2021 12:56:07,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,1,1,5,Screen 5,advancementZone,continue_button,4088.2999999998137,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
7,1635303481820,27/10/2021 02:58:01,1635303387830,10,27/10/2021 12:56:27,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,buttonC,response_button_image,20282,,,ICAR44_C.png,1,,,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
8,1635303482265,27/10/2021 02:58:02,1635303388275,10,27/10/2021 12:56:28,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,2,1,2,Screen 2,fixation,fixation,454.5439999999944,,,,0,,,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
9,1635303527441,27/10/2021 02:58:47,1635303433456,10,27/10/2021 12:57:13,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,Zone1,response_button_image,45000.5,,,ICAR45_E.png,1,,,,,,,,matrices,E,ICAR45.png,ICAR45_A.png,ICAR45_B.png,ICAR45_C.png,ICAR45_E.png,ICAR45_F.png,1,ICAR45_D.png
10,1635303527911,27/10/2021 02:58:47,1635303433902,10,27/10/2021 12:57:13,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,3,2,2,Screen 2,fixation,fixation,454.5689999999886,,,,0,,,,,,,,matrices,E,ICAR45.png,ICAR45_A.png,ICAR45_B.png,ICAR45_C.png,ICAR45_E.png,ICAR45_F.png,1,ICAR45_D.png
11,1635303557692,27/10/2021 02:59:17,1635303463703,10,27/10/2021 12:57:43,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,4,3,1,Screen 1,buttonA,response_button_image,29604.799999999814,,,ICAR46_A.png,1,,,,,,,,matrices,B,ICAR46.png,ICAR46_A.png,ICAR46_B.png,ICAR46_C.png,ICAR46_E.png,ICAR46_F.png,1,ICAR46_D.png
12,1635303558145,27/10/2021 02:59:18,1635303464153,10,27/10/2021 12:57:44,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,4,3,2,Screen 2,fixation,fixation,470.9880000000121,,,,0,,,,,,,,matrices,B,ICAR46.png,ICAR46_A.png,ICAR46_B.png,ICAR46_C.png,ICAR46_E.png,ICAR46_F.png,1,ICAR46_D.png
13,1635303585169,27/10/2021 02:59:45,1635303491195,10,27/10/2021 12:58:11,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,5,4,1,Screen 1,buttonB,response_button_image,26871.100000000093,,,ICAR47_B.png,1,,,,,,,,matrices,B,ICAR47.png,ICAR47_A.png,ICAR47_B.png,ICAR47_C.png,ICAR47_E.png,ICAR47_F.png,1,ICAR47_D.png
14,1635303585634,27/10/2021 02:59:45,1635303491640,10,27/10/2021 12:58:11,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,5,4,2,Screen 2,fixation,fixation,454.10800000000745,,,,0,,,,,,,,matrices,B,ICAR47.png,ICAR47_A.png,ICAR47_B.png,ICAR47_C.png,ICAR47_E.png,ICAR47_F.png,1,ICAR47_D.png
15,1635303612565,27/10/2021 03:00:12,1635303518573,10,27/10/2021 12:58:38,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,6,5,1,Screen 1,Zone1,response_button_image,26755.599999999627,,,ICAR48_E.png,1,,,,,,,,matrices,D,ICAR48.png,ICAR48_A.png,ICAR48_B.png,ICAR48_C.png,ICAR48_E.png,ICAR48_F.png,1,ICAR48_D.png
16,1635303613018,27/10/2021 03:00:13,1635303519031,10,27/10/2021 12:58:39,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,6,5,2,Screen 2,fixation,fixation,471.5020000000077,,,,0,,,,,,,,matrices,D,ICAR48.png,ICAR48_A.png,ICAR48_B.png,ICAR48_C.png,ICAR48_E.png,ICAR48_F.png,1,ICAR48_D.png
17,1635303646695,27/10/2021 03:00:46,1635303552680,10,27/10/2021 12:59:12,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,7,6,1,Screen 1,buttonC,response_button_image,33466.59999999963,,,ICAR50_C.png,1,,,,,,,,matrices,E,ICAR50.png,ICAR50_A.png,ICAR50_B.png,ICAR50_C.png,ICAR50_E.png,ICAR50_F.png,1,ICAR50_D.png
18,1635303647117,27/10/2021 03:00:47,1635303553138,10,27/10/2021 12:59:13,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,7,6,2,Screen 2,fixation,fixation,477.679999999993,,,,0,,,,,,,,matrices,E,ICAR50.png,ICAR50_A.png,ICAR50_B.png,ICAR50_C.png,ICAR50_E.png,ICAR50_F.png,1,ICAR50_D.png
19,1635303674429,27/10/2021 03:01:14,1635303580456,10,27/10/2021 12:59:40,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,8,7,1,Screen 1,buttonC,response_button_image,27148.899999999907,,,ICAR53_C.png,1,,,,,,,,matrices,C,ICAR53.png,ICAR53_A.png,ICAR53_B.png,ICAR53_C.png,ICAR53_E.png,ICAR53_F.png,1,ICAR53_D.png
20,1635303674895,27/10/2021 03:01:14,1635303580915,10,27/10/2021 12:59:40,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,8,7,2,Screen 2,fixation,fixation,476.0140000000247,,,,0,,,,,,,,matrices,C,ICAR53.png,ICAR53_A.png,ICAR53_B.png,ICAR53_C.png,ICAR53_E.png,ICAR53_F.png,1,ICAR53_D.png
21,1635303709867,27/10/2021 03:01:49,1635303615874,10,27/10/2021 13:00:15,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,9,8,1,Screen 1,buttonC,response_button_image,34791.700000000186,,,ICAR54_C.png,1,,,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
22,1635303710432,27/10/2021 03:01:50,1635303616342,10,27/10/2021 13:00:16,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,9,8,2,Screen 2,fixation,fixation,488.1730000000098,,,,0,,,,,,,,matrices,A,ICAR54.png,ICAR54_A.png,ICAR54_B.png,ICAR54_C.png,ICAR54_E.png,ICAR54_F.png,1,ICAR54_D.png
23,1635303755808,27/10/2021 03:02:35,1635303661819,10,27/10/2021 13:01:01,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,10,9,1,Screen 1,buttonD,response_button_image,45308.700000000186,,,ICAR55_D.png,1,,,,,,,,matrices,D,ICAR55.png,ICAR55_A.png,ICAR55_B.png,ICAR55_C.png,ICAR55_E.png,ICAR55_F.png,1,ICAR55_D.png
24,1635303756266,27/10/2021 03:02:36,1635303662279,10,27/10/2021 13:01:02,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,10,9,2,Screen 2,fixation,fixation,471.4419999999809,,,,0,,,,,,,,matrices,D,ICAR55.png,ICAR55_A.png,ICAR55_B.png,ICAR55_C.png,ICAR55_E.png,ICAR55_F.png,1,ICAR55_D.png
25,1635303799830,27/10/2021 03:03:19,1635303705839,10,27/10/2021 13:01:45,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,11,10,1,Screen 1,Zone1,response_button_image,43403.700000000186,,,ICAR56_E.png,1,,,,,,,,matrices,E,ICAR56.png,ICAR56_A.png,ICAR56_B.png,ICAR56_C.png,ICAR56_E.png,ICAR56_F.png,1,ICAR56_D.png
26,1635303800261,27/10/2021 03:03:20,1635303706292,10,27/10/2021 13:01:46,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,11,10,2,Screen 2,fixation,fixation,471.42800000001444,,,,0,,,,,,,,matrices,E,ICAR56.png,ICAR56_A.png,ICAR56_B.png,ICAR56_C.png,ICAR56_E.png,ICAR56_F.png,1,ICAR56_D.png
27,1635303806047,27/10/2021 03:03:26,1635303712057,10,27/10/2021 13:01:52,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,Spreadsheet1,12,1,1,Screen 1,advancementZone,continue_button,5725.800000000279,,,,0,,,,,,,,end,,,,,,,,,
28,1635303806454,27/10/2021 03:03:26,1635303712075,10,27/10/2021 13:01:52,49896,12,task-mowt,,16711931,1022,4563051,,complete,,,tablet,Samsung SM-T715Y,Android 7.0,Chrome 94.0.4606.85,1024x768,1024x648,,,,Baseline - ICARRavensMatrix,2,BCADGEF,Spreadsheet1,,,END TASK,,,,,431865,,,,,,,,,,,,,,,,,,,,,
1,1635276749332,26/10/2021 19:32:29,1635276749124,11,27/10/2021 06:32:29,49896,12,task-mowt,,16701909,1017,4563047,,complete,,,mobile,Apple iPhone,iOS 15.1,GSA 183.0.404664005,375x812,724x234,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1635276762436,26/10/2021 19:32:42,1635276762297,11,27/10/2021 06:32:42,49896,12,task-mowt,,16701909,1017,4563047,,complete,,,mobile,Apple iPhone,iOS 15.1,GSA 183.0.404664005,375x812,724x234,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,9607,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
3,1635276763113,26/10/2021 19:32:43,1635276762729,11,27/10/2021 06:32:42,49896,12,task-mowt,,16701909,1017,4563047,,complete,,,mobile,Apple iPhone,iOS 15.1,GSA 183.0.404664005,375x812,724x234,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,fixation,fixation,450,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
4,1635276771654,26/10/2021 19:32:51,1635276771516,11,27/10/2021 06:32:51,49896,12,task-mowt,,16701909,1017,4563047,,complete,,,mobile,Apple iPhone,iOS 15.1,GSA 183.0.404664005,375x812,724x234,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,Spreadsheet1,1,1,3,Screen 3,buttonB,response_button_image,8752,,,ICAR43_B.png,1,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
5,1635276772172,26/10/2021 19:32:52,1635276771951,11,27/10/2021 06:32:51,49896,12,task-mowt,,16701909,1017,4563047,,complete,,,mobile,Apple iPhone,iOS 15.1,GSA 183.0.404664005,375x812,724x234,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,Spreadsheet1,1,1,4,Screen 4,fixation,fixation,450,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
6,1635276775421,26/10/2021 19:32:55,1635276775289,11,27/10/2021 06:32:55,49896,12,task-mowt,,16701909,1017,4563047,,complete,,,mobile,Apple iPhone,iOS 15.1,GSA 183.0.404664005,375x812,724x234,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,Spreadsheet1,1,1,5,Screen 5,advancementZone,continue_button,3332,,,,0,,,,,,,,instructions,D,ICAR43.png,ICAR43_A.png,ICAR43_B.png,ICAR43_C.png,ICAR43_E.png,ICAR43_F.png,,ICAR43_D.png
7,1635276780314,26/10/2021 19:33:00,1635276780172,11,27/10/2021 06:33:00,49896,12,task-mowt,,16701909,1017,4563047,,complete,,,mobile,Apple iPhone,iOS 15.1,GSA 183.0.404664005,375x812,724x234,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,buttonC,response_button_image,4840,,,ICAR44_C.png,1,,,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
8,1635276780836,26/10/2021 19:33:00,1635276780606,11,27/10/2021 06:33:00,49896,12,task-mowt,,16701909,1017,4563047,,complete,,,mobile,Apple iPhone,iOS 15.1,GSA 183.0.404664005,375x812,724x234,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,Spreadsheet1,2,1,2,Screen 2,fixation,fixation,451,,,,0,,,,,,,,matrices,C,ICAR44.png,ICAR44_A.png,ICAR44_B.png,ICAR44_C.png,ICAR44_E.png,ICAR44_F.png,1,ICAR44_D.png
9,1635276785896,26/10/2021 19:33:05,1635276785757,11,27/10/2021 06:33:05,49896,12,task-mowt,,16701909,1017,4563047,,complete,,,mobile,Apple iPhone,iOS 15.1,GSA 183.0.404664005,375x812,724x234,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,Spreadsheet1,3,2,1,Screen 1,buttonD,response_button_image,5118,,,ICAR45_D.png,1,,,,,,,,matrices,E,ICAR45.png,ICAR45_A.png,ICAR45_B.png,ICAR45_C.png,ICAR45_E.png,ICAR45_F.png,1,ICAR45_D.png
10,1635276786412,26/10/2021 19:33:06,1635276786192,11,27/10/2021 06:33:06,49896,12,task-mowt,,16701909,1017,4563047,,complete,,,mobile,Apple iPhone,iOS 15.1,GSA 183.0.404664005,375x812,724x234,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,Spreadsheet1,3,2,2,Screen 2,fixation,fixation,450,,,,0,,,,,,,,matrices,E,ICAR45.png,ICAR45_A.png,ICAR45_B.png,ICAR45_C.png,ICAR45_E.png,ICAR45_F.png,1,ICAR45_D.png
11,1635276791080,26/10/2021 19:33:11,1635276790932,11,27/10/2021 06:33:10,49896,12,task-mowt,,16701909,1017,4563047,,complete,,,mobile,Apple iPhone,iOS 15.1,GSA 183.0.404664005,375x812,724x234,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,Spreadsheet1,4,3,1,Screen 1,buttonD,response_button_image,4709,,,ICAR46_D.png,1,,,,,,,,matrices,B,ICAR46.png,ICAR46_A.png,ICAR46_B.png,ICAR46_C.png,ICAR46_E.png,ICAR46_F.png,1,ICAR46_D.png
12,1635276791517,26/10/2021 19:33:11,1635276791378,11,27/10/2021 06:33:11,49896,12,task-mowt,,16701909,1017,4563047,,complete,,,mobile,Apple iPhone,iOS 15.1,GSA 183.0.404664005,375x812,724x234,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,Spreadsheet1,4,3,2,Screen 2,fixation,fixation,450,,,,0,,,,,,,,matrices,B,ICAR46.png,ICAR46_A.png,ICAR46_B.png,ICAR46_C.png,ICAR46_E.png,ICAR46_F.png,1,ICAR46_D.png
13,1635276795603,26/10/2021 19:33:15,1635276795366,11,27/10/2021 06:33:15,49896,12,task-mowt,,16701909,1017,4563047,,complete,,,mobile,Apple iPhone,iOS 15.1,GSA 183.0.404664005,375x812,724x234,,,,Baseline - ICARRavensMatrix,2,ABGCFDE,Spreadsheet1,Spreadsheet1,5,4,1,Screen 1,buttonC,response_button_image,3950,,,ICAR47_C.png,1,,,,,,,,matrices,B,ICAR47.png,ICAR47_A.png,ICAR47_B.png,ICAR47_C.png,ICAR47_E.png,ICAR47_F.png,1,ICAR47_D.png
